what,kind,bundleId,bundleVersion,description,time
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257291868354
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257291877527
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257291878625
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257291884736
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257291891037
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257291892219
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257291902025
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257291924531
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1257291929421
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257291930362
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1257291934932
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1257291938834
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1257291947448
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1257291949243
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257291951265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257291952799
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257291980294
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257291984586
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257291986352
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257291997561
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257292172563
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257292724615
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293215361
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293258416
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257293259999
