what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257293570361
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293571439
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293576482
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257293581087
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293582313
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293587730
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257293591594
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293593546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293604583
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293606237
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293632177
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257293632852
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257293634770
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293635773
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293643341
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1257293655368
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1257293655846
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257293661766
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293665000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257293683636
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257293683650
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257293685445
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1257293703792
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257293705343
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257293705620
