what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257284871759
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257284875378
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257284876633
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257284887249
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257285413501
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257285417042
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257285457225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257285458942
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257285458947
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257285459676
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257285459897
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257285469622
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257285481917
opened,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257285484120
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257285484201
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257285485605
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257285489402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257285520713
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286087619
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286092164
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286095231
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286097378
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286111604
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257286113803
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286117885
