what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1257286803914
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.format",1257286807060
executed,command,,,"AUTOGEN:::com.google.gwt.eclipse.core.editors.gwtJavaEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1257286814225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286815668
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286815959
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257286819899
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286823893
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286860071
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257286861893
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257286866748
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257286869801
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257286886666
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257286889480
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257286922024
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257286922289
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286923609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286967609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286973716
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286978425
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286981344
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257286989964
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257287002681
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1257287012850
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257287018946
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257287020758
