what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257295963000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257295972184
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257295982033
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257295998368
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257296006761
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296008368
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296017880
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257296021127
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296022529
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296028489
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296039284
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296057800
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257296065904
executed,command,,,"AUTOGEN:::com.google.gwt.eclipse.core.editors.gwtJavaEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1257296068408
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257296077033
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296078563
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296110066
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1257296123629
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257296127816
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1257296132098
activated,editor,com.google.gwt.eclipse.core,1.1.2.v200910131704,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1257296132386
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296174781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296187351
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257296192613
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1257297816025
